epoch,lr,loss_total,loss_data,loss_data_cyl,loss_data_bc,loss_data_boi_c,loss_data_boi_t,loss_data_free,loss_cont,loss_mom_u,loss_mom_v,loss_mom_w,loss_phys_sum,loss_val,gnorm,elapsed_s
88,9.999999747378752e-05,199.48934936523438,1.2424055337905884,0.7619955539703369,0.0396469384431839,0.45451200008392334,0.059495437890291214,0.03344016894698143,86.2195053100586,0.06150351092219353,26.184919357299805,0.055086344480514526,112.5210145227611,0.07253377884626389,209420.359375,1897.0953702926636
89,9.999999747378752e-05,197.05697631835938,1.2418105602264404,0.7620059251785278,0.03947369009256363,0.4544694125652313,0.05934165045619011,0.03334171697497368,84.2053451538086,0.06259745359420776,25.807348251342773,0.054948654025793076,110.13023951277137,0.07253377884626389,210728.765625,1918.1292490959167
90,9.999999747378752e-05,196.36563110351562,1.2409977912902832,0.7617746591567993,0.03956684470176697,0.454213947057724,0.059119757264852524,0.03329557925462723,83.9447250366211,0.0627884566783905,25.43520736694336,0.05303376540541649,109.49575462564826,0.07253377884626389,211094.921875,1939.029774427414
91,9.999999747378752e-05,194.4550018310547,1.240277647972107,0.761604368686676,0.03951787203550339,0.4540891647338867,0.058961912989616394,0.03320716321468353,82.56138610839844,0.06198873370885849,24.955293655395508,0.05682613328099251,107.6354946307838,0.07253377884626389,211487.34375,1959.9471366405487
92,9.999999747378752e-05,193.96157836914062,1.2403966188430786,0.7614176273345947,0.039524029940366745,0.4540889263153076,0.058863796293735504,0.03330954909324646,82.34785461425781,0.06287452578544617,24.66626739501953,0.05686436593532562,107.13386090099812,0.07253377884626389,204934.3125,1980.8194041252136
93,9.999999747378752e-05,190.18751525878906,1.2392841577529907,0.7614657878875732,0.0396556556224823,0.45384442806243896,0.0586048923432827,0.03311732038855553,79.24340057373047,0.063416987657547,24.073518753051758,0.05730438604950905,103.43764070048928,0.07253377884626389,210324.796875,2001.7547705173492
94,9.999999747378752e-05,186.31150817871094,1.2385993003845215,0.7612659335136414,0.03970685601234436,0.4536445140838623,0.05843339115381241,0.03307092934846878,76.23336029052734,0.06523208320140839,23.250337600708008,0.06066904217004776,99.60959901660681,0.07253377884626389,207043.4375,2022.6607389450073
95,9.999999747378752e-05,186.6759796142578,1.2385773658752441,0.7614362239837646,0.0398978590965271,0.45363470911979675,0.058254241943359375,0.03306804597377777,76.80565643310547,0.06831105798482895,23.036354064941406,0.06519944965839386,99.9755210056901,0.07253377884626389,207618.9375,2043.524180173874
96,9.999999747378752e-05,1536.1390380859375,1.4667521715164185,0.7657473683357239,0.07918549329042435,0.4613596796989441,0.10130219161510468,0.08364801108837128,1320.126708984375,15.712686538696289,54.820770263671875,42.80601501464844,1433.4661808013916,0.07253377884626389,236912.234375,2064.6787514686584
97,9.999999747378752e-05,364.7739562988281,1.277122139930725,0.7655705809593201,0.04029222950339317,0.4584323465824127,0.06536055356264114,0.040393929928541183,228.5921630859375,0.26471278071403503,46.312461853027344,0.20610311627388,275.37544083595276,0.07253377884626389,296187.625,2085.5873835086823
98,9.999999747378752e-05,296.1632080078125,1.244051218032837,0.7664923071861267,0.03896258771419525,0.45646071434020996,0.05762074142694473,0.03300393372774124,164.93434143066406,0.07185360789299011,43.961761474609375,0.11167719960212708,209.07963371276855,0.07253377884626389,284672.28125,2106.598413705826
